User,Tweet Count,Tweet Text,Date,Compound,Positive,Neutral,Negative
@nytimes,25,Wells Fargo has been ordered to replace 4 board members and limit its growth after the company’s scandal over fraud… https://t.co/pHw1OAaOUF,2018-02-02 23:48:05+00:00,0.1779,0.188,0.118,0.694
@nytimes,26,"The Best TV shows and movies new to Netflix, Amazon and more in February https://t.co/M74NBd9LX2",2018-02-02 23:33:05+00:00,0.7096,0.312,0.0,0.688
@nytimes,27,Plans by a Norwegian artist for an unusual new building next to the site of Edvard Munch’s studio have stirred a he… https://t.co/9b0tGuprby,2018-02-02 23:18:05+00:00,0.0,0.0,0.0,1.0
@nytimes,28,"RT @NYTScience: When the anesthetic wore off, it was almost like these plants were regaining consciousness, something we typically don’t th…",2018-02-02 23:08:04+00:00,0.2975,0.099,0.0,0.901
@nytimes,29,"In an email to staff, Wayne Pacelle said that because “our mission depends on unity,” he was stepping aside to allo… https://t.co/7qRFMDl9VT",2018-02-02 22:56:00+00:00,0.0,0.0,0.0,1.0
@nytimes,30,Breaking News: The CEO of the Humane Society of the United States resigned after sexual harassment allegations and… https://t.co/IDKlXlfBGY,2018-02-02 22:50:16+00:00,-0.4019,0.115,0.226,0.658
@nytimes,31,"The NYT review of Justin Timberlake's new album, ""Man of the Woods"" https://t.co/ikHJeLCwNI",2018-02-02 22:43:07+00:00,0.0,0.0,0.0,1.0
@nytimes,32,"Kenya's government is defying a court order to put 4 private TV stations back on the air, escalating a week of poli… https://t.co/ZbaNVkpdbL",2018-02-02 22:35:04+00:00,0.0,0.0,0.0,1.0
@nytimes,33,@pete_wells Salt Bae opened a steakhouse in New York City. We sent our restaurant critic @pete_wells.… https://t.co/MPjDTqFXmg,2018-02-02 22:31:19+00:00,-0.2732,0.0,0.123,0.877
@nytimes,34,Our reporters analyzed the previously secret GOP memo on the Russia inquiry. Here are their notes alongside the mem… https://t.co/siCQcABdsg,2018-02-02 22:18:03+00:00,0.0,0.0,0.0,1.0
@nytimes,35,RT @benshpigel: The Eagles' embrace of data and counterintuitive thinking powered them to the Super Bowl. I visited the analytics firm behi…,2018-02-02 22:03:03+00:00,0.7351,0.246,0.0,0.754
@nytimes,36,"Modern Love: ""I told myself that, despite my own past struggles with fidelity, I would do it better this time"" https://t.co/oUnM3BiIMD",2018-02-02 21:51:06+00:00,0.6808,0.267,0.094,0.639
@nytimes,37,"As more predators are being brought to justice, more men in England and Wales are reporting abuse and seeking help… https://t.co/GGSpaKVcoj",2018-02-02 21:35:07+00:00,-0.2023,0.128,0.158,0.714
@nytimes,38,Salt Bae opened a steakhouse to New York City. We sent our restaurant critic @pete_wells. https://t.co/VQ1VoGD9jO,2018-02-02 21:20:07+00:00,-0.2732,0.0,0.13,0.87
@nytimes,39,"RT @amyfiscus: NEW: The FBI was a lot more forthcoming about Steele than the Nunes memo says, per the Dem memo https://t.co/EmYyFcHQ0T http…",2018-02-02 21:16:36+00:00,0.0,0.0,0.0,1.0
@nytimes,40,Breaking News: Stocks ended a bad week with a sharp drop today. Investors appear to be skittish about rising intere… https://t.co/RD6CoDXsts,2018-02-02 21:13:03+00:00,-0.6808,0.0,0.248,0.752
@nytimes,41,"What if your employer made you wear a wristband that tracked your every move, and that even nudged you when it judg… https://t.co/yERq79UXlk",2018-02-02 21:05:40+00:00,0.0,0.0,0.0,1.0
@nytimes,42,"2. ""Zora Neale Hurston Fieldwork Footage"" (1928): The author and anthropologist's look at ordinary black Southerner… https://t.co/fH92EvgSL7",2018-02-02 20:55:00+00:00,0.0,0.0,0.0,1.0
@nytimes,43,"Fettuccine with sausage and fried sage makes an elegant, satisfying 30 minute meal https://t.co/m4Lz70zseM https://t.co/S7lyzy6ZLT",2018-02-02 20:47:14+00:00,0.7269,0.319,0.0,0.681
@nytimes,44,"Rebekah Martinez was reported missing in November, despite appearing on ""The Bachelor"" and being on social media https://t.co/uJQv5rmhwR",2018-02-02 20:30:19+00:00,-0.296,0.0,0.115,0.885
@nytimes,45,The worst flu season in nearly a decade has filled emergency rooms and strained resources at medical centers. “We t… https://t.co/QUNAGTqHQm,2018-02-02 20:15:11+00:00,-0.9001,0.0,0.429,0.571
@nytimes,46,"RT @jdelreal: My latest: The Brock Turner sexual assault case drew national outrage. Now, the effort to recall the judge has revealed sharp…",2018-02-02 20:05:03+00:00,-0.7964,0.0,0.253,0.747
@nytimes,47,These girls want to compete as Jamaica's first Olympic synchronized swimmers. Here's more good news: https://t.co/SBKv9OLdrl,2018-02-02 19:55:01+00:00,0.5413,0.243,0.0,0.757
@nytimes,48,RT @amyfiscus: What's NOT in the memo might be just as important as what is. @charlie_savage is annotating it live: https://t.co/XcmiuzQJ21,2018-02-02 19:44:52+00:00,0.2023,0.083,0.0,0.917
@nytimes,49,"The full text of the memo released by House Republicans, annotated https://t.co/aez7u496OC",2018-02-02 19:42:42+00:00,0.0,0.0,0.0,1.0
@nytimes,50,"RT @nytimesmusic: When Justin Timberlake was announced as the performer for this year’s Super Bowl halftime show, the memory of one of pop’…",2018-02-02 19:40:07+00:00,0.5994,0.151,0.0,0.849
@nytimes,51,The Charleston Gazette-Mail won a Pulitzer Prize last year for its dogged coverage of West Virginia's opioid crisis… https://t.co/Vo4wRzC00V,2018-02-02 19:30:13+00:00,0.7906,0.304,0.0,0.696
@nytimes,52,The memo released by House Republicans falls short of what some promised: that it would cast doubt on the origins o… https://t.co/zyKN3U0GUl,2018-02-02 19:23:03+00:00,0.0,0.1,0.1,0.8
@nytimes,53,Alec Baldwin skewers President Trump on SNL. And supports Woody Allen and James Toback. https://t.co/VMNgGI2KXj,2018-02-02 19:15:12+00:00,0.3612,0.152,0.0,0.848
@nytimes,54,An Arizona man said he sold 720 rounds of ammunition to the Las Vegas gunman https://t.co/nmsLE0yTQa,2018-02-02 19:00:18+00:00,0.0,0.0,0.0,1.0
@nytimes,55,"The Met isn’t trying to create a slasher opera. But this director is flooding the theater's stage with over 1,000 g… https://t.co/aeZybVQf2n",2018-02-02 18:50:09+00:00,0.2732,0.095,0.0,0.905
@nytimes,56,7 Humane Society board members have resigned in protest of a decision to keep the CEO in the job despite allegation… https://t.co/eaiS33dE1d,2018-02-02 18:40:01+00:00,-0.4588,0.0,0.182,0.818
@nytimes,57,Carter Page is at the center of the Republicans' newly released memo. @nytmag wrote a profile of him in December. https://t.co/bqV3u94G1b,2018-02-02 18:30:09+00:00,0.0,0.0,0.0,1.0
@nytimes,58,"Opinion: ""He went from being a devoted and loving father and husband to someone who felt like a ghost in our home"" https://t.co/mdIktGBLLF",2018-02-02 18:20:05+00:00,0.7783,0.32,0.081,0.599
@nytimes,59,Read the full text of the previously secret memo released by House Republicans https://t.co/0tuY7RCto4,2018-02-02 18:06:52+00:00,0.0,0.0,0.0,1.0
@nytimes,60,What changes are you seeing in how sexual harassment is being dealt with in your workplace and community? Share you… https://t.co/BMOUfAjBls,2018-02-02 17:53:08+00:00,-0.3182,0.089,0.142,0.769
@nytimes,61,"Our film critics, looking at the complex history of black filmmaking in America, chose 28 essential works. Consider… https://t.co/dX1ajrKxqP",2018-02-02 17:42:08+00:00,-0.296,0.0,0.109,0.891
@nytimes,62,"Here's how to experiment with augmented reality now
https://t.co/CNxYxZOwa0",2018-02-02 17:36:43+00:00,0.0,0.0,0.0,1.0
@nytimes,63,The memo alleges that senior government officials favored Democrats over Republicans and accuses federal law enforc… https://t.co/VEgZItK9xf,2018-02-02 17:20:07+00:00,0.1027,0.139,0.119,0.743
@nytimes,64,Breaking News: House Republicans released a secret memo claiming abuses against President Trump in the Russia inqui… https://t.co/Ip4aRiIOLS,2018-02-02 17:17:46+00:00,-0.5574,0.0,0.184,0.816
@nytimes,65,"The New York Times is about to expand our journalism so you can experience it in 3 dimensions, just by picking up y… https://t.co/0vKzJUYzGa",2018-02-02 17:08:23+00:00,0.3182,0.095,0.0,0.905
@nytimes,66,"RT @NYTHealth: Flu hospitalizations have soared, the C.D.C. reports, and the death rate may surpass the 2014-2015 season when 56,000 people…",2018-02-02 17:00:47+00:00,-0.7579,0.0,0.255,0.745
@nytimes,67,"We answer your questions about applying for The Edit, a newsletter created specifically for college students and re… https://t.co/Pq7THOg12Z",2018-02-02 16:53:05+00:00,0.25,0.105,0.0,0.895
@nytimes,68,You can afford a financial planner for about the price of a bundled cable bill https://t.co/bRPPOG3ywT,2018-02-02 16:38:03+00:00,0.0,0.0,0.0,1.0
@nytimes,69,"RT @nytimesworld: The Interpreter: Six scenarios for the future of Afghanistan, and all of them admitting a form of defeat https://t.co/wh8…",2018-02-02 16:13:04+00:00,-0.4588,0.0,0.136,0.864
@nytimes,70,A father of 2 women who spoke at the sentencing hearing of Larry Nassar lunged at him across a courtroom https://t.co/od7aeIgf5k,2018-02-02 16:03:09+00:00,-0.1531,0.0,0.086,0.914
@nytimes,71,"RT @LizAldermanNYT: ""My baby almost died."" How did corporate lapses and lax oversight allow hundreds of babies to get sick in France from s…",2018-02-02 15:44:05+00:00,-0.34,0.07,0.121,0.809
@nytimes,72,Opinion: Don't believe the liberal FBI https://t.co/7dDPM6wA6L,2018-02-02 15:30:20+00:00,0.0,0.0,0.0,1.0
@nytimes,73,"A bill in Poland sets prison penalties for using phrases like ""Polish death camps"" to refer to concentration camps… https://t.co/iivhPvXqlt",2018-02-02 15:20:11+00:00,-0.6908,0.097,0.28,0.623
@nytimes,74,"The second line of Canada's anthem will soon become ""True patriot love in all of us command"" rather than ""in all th… https://t.co/RjreK5q3Lu",2018-02-02 15:10:03+00:00,0.7906,0.25,0.0,0.75
@nytimes,75,"RT @matthewhaag: “We’d have no C.E.O.s and no executives of American companies if none of them had affairs,” Humane Society board member sa…",2018-02-02 15:08:54+00:00,-0.5267,0.0,0.173,0.827
@nytimes,76,Morning Briefing: Here's what you need to know to start your day https://t.co/89lgwl53d1 https://t.co/AGSKJqLiM4,2018-02-02 15:00:28+00:00,0.0,0.0,0.0,1.0
@nytimes,77,"""For probably, say, five minutes in actual, real time, I thought I was going to be a Super Bowl champion. And then,… https://t.co/nYWf9y4cSw",2018-02-02 14:49:04+00:00,0.8316,0.302,0.0,0.698
@nytimes,78,"The Simpsons predicted the Trump presidency, the discovery of the Higgs boson particle and Disney’s takeover of Fox https://t.co/EK5ocLTOyz",2018-02-02 14:40:08+00:00,0.0,0.0,0.0,1.0
@nytimes,79,"Video: What is a ""bloody nose"" strategy in North Korea? https://t.co/GhSxeXcnoH",2018-02-02 14:31:04+00:00,-0.4404,0.0,0.244,0.756
@nytimes,80,"Last month it seemed that Democrats might ride a giant tsunami to control of the House and Senate. Now, some are wo… https://t.co/9e6iUvA3TD",2018-02-02 14:16:05+00:00,0.0,0.0,0.0,1.0
@nytimes,81,"RT @HannaIngber: An inside look at how journalists try to make sense of jobs day, by @bencasselman https://t.co/5Z26HQ9ICH",2018-02-02 14:16:01+00:00,0.0,0.0,0.0,1.0
@nytimes,82,"Nearly 50 people suspected of using and selling drugs were killed by officers in the past 2 months, the Philippine… https://t.co/HXpB5hnnzt",2018-02-02 14:00:17+00:00,-0.7506,0.0,0.262,0.738
@nytimes,83,"A trucker intentionally drove his tractor-trailer off a roadway that runs through a 2,000-year-old United Nations W… https://t.co/OjCpF1OWcy",2018-02-02 13:50:06+00:00,0.4215,0.167,0.0,0.833
@nytimes,84,Do hangovers get worse as we age? https://t.co/MSdnwwqK6M,2018-02-02 13:40:05+00:00,-0.4767,0.0,0.307,0.693
@nytimes,85,"Breaking News: The U.S. economy added 200,000 jobs in January. It was the 88th straight month that hiring increased… https://t.co/ZAYyZIHcVO",2018-02-02 13:36:54+00:00,0.2263,0.091,0.0,0.909
@nytimes,86,"Jimmy Kimmel attacked Devin Nunes, a key figure in the release of the secret GOP memo. Our late-night roundup: https://t.co/TmGN2rcoa1",2018-02-02 13:30:18+00:00,-0.4588,0.0,0.143,0.857
@nytimes,87,"A Wisconsin teenager in the ""Slender Man"" stabbing case was sentenced to 40 years in a psychiatric hospital https://t.co/qQ7FEKRGT6",2018-02-02 13:20:10+00:00,-0.0258,0.0,0.064,0.936
@nytimes,88,"Devin Nunes, the man behind a secret Republican memo, has won praise from party members he once called ""lemmings in… https://t.co/DXlHhn4W7K",2018-02-02 13:11:02+00:00,0.875,0.37,0.0,0.63
@nytimes,89,Morning Briefing: Here's what you need to know to start your day https://t.co/oDTp0MoSzS https://t.co/6AyejpbtdL,2018-02-02 13:00:23+00:00,0.0,0.0,0.0,1.0
@nytimes,90,The White House has grown frustrated by what it considers the Pentagon's reluctance to provide President Trump with… https://t.co/CGYVkXjthq,2018-02-02 12:49:08+00:00,-0.7003,0.0,0.254,0.746
@nytimes,91,The board of the Humane Society decided to retain its CEO despite an investigation that has uncovered multiple hara… https://t.co/lpMhIxwuTy,2018-02-02 12:40:07+00:00,0.0,0.0,0.0,1.0
@nytimes,92,"President Trump accused law enforcement of politicizing investigations, hours before he was expected to allow the r… https://t.co/3FxckC2Xhc",2018-02-02 12:31:00+00:00,-0.0772,0.095,0.109,0.796
@nytimes,93,"The London mosque attacker had been bingeing for weeks on far-right material and ""seemed brainwashed,"" his girlfrie… https://t.co/E3CLMPUOFh",2018-02-02 12:29:04+00:00,-0.5719,0.0,0.179,0.821
@nytimes,94,Opinion: Trump is running a bottom-line presidency in which people who know better are asked to stay quiet in excha… https://t.co/EafqNsTXQh,2018-02-02 12:20:04+00:00,0.4404,0.132,0.0,0.868
@nytimes,95,A conversation with Scott Pruitt https://t.co/tKiyfriCyh,2018-02-02 12:10:05+00:00,0.0,0.0,0.0,1.0
@nytimes,96,"Trump's eagerness to see the GOP memo made public pitted him against his own top national security officials, who h… https://t.co/3pB8r9aphX",2018-02-02 12:00:34+00:00,0.7096,0.277,0.0,0.723
@nytimes,97,Fidel Ángel Castro Díaz-Balart played a prominent role in efforts to develop nuclear energy in Cuba https://t.co/tmFZIzDsey,2018-02-02 11:44:03+00:00,0.7003,0.343,0.0,0.657
@nytimes,98,Morning Briefing: Here's what you need to know to start your day https://t.co/VS3SqiOPjZ https://t.co/x15x7ymQmC,2018-02-02 11:30:15+00:00,0.0,0.0,0.0,1.0
@nytimes,99,"The boy had been found crying in a market in a refugee camp. Obviously, something bad had happened to him, but to t… https://t.co/jK5gGKMYlM",2018-02-02 11:15:05+00:00,-0.5106,0.0,0.177,0.823
